Month_code,Birthplace_code,Delivery_method_code,Fetal_presentation_code,Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
4,2,2,1,8,34.29,3953.14,13.29,39.71,27.39,7
4,2,2,1,9,30.93,3707.4,10.22,39.87,26.1,45
4,2,2,1,10,31.11,3727.86,11.39,39.75,26.11,28
4,2,3,1,8,18.0,3360.0,19.0,39.0,32.9,1
4,2,3,1,9,24.6,4280.4,10.8,39.4,27.94,5
4,2,4,1,4,25.0,3010.0,14.0,37.0,37.4,1
4,2,4,1,9,33.0,3260.0,12.0,39.0,21.5,1
4,2,5,1,9,29.0,3402.0,9.0,39.0,30.3,1
4,2,5,1,10,31.5,3345.5,6.0,39.5,20.75,2
4,2,9,1,10,29.0,3260.0,9.0,38.0,22.8,1
4,3,1,1,0,28.6,3685.6,2.4,40.0,20.96,5
4,3,1,1,1,33.75,3373.5,7.25,39.25,24.35,4
4,3,1,1,2,30.0,3629.0,12.5,39.5,24.6,2
4,3,1,1,3,34.33,3751.33,10.67,40.33,25.6,3
4,3,1,1,4,29.0,3583.2,9.4,40.2,26.56,5
4,3,1,1,5,31.51,3651.54,9.14,39.6,24.99,35
4,3,1,1,6,30.9,3798.82,10.7,40.12,27.48,40
4,3,1,1,7,30.1,3636.44,9.6,39.61,24.34,120
4,3,1,1,8,30.24,3627.95,9.68,39.78,24.37,539
4,3,1,1,9,30.66,3608.58,10.18,39.71,24.24,2954
4,3,1,1,10,30.4,3580.39,9.52,39.73,23.88,2744
4,3,1,1,99,29.79,3545.51,4.97,39.68,25.13,326
4,3,1,2,3,41.0,4105.0,13.0,40.0,25.0,1
4,3,1,2,5,27.0,2948.0,0.0,40.0,23.4,1
4,3,1,2,6,37.33,3761.0,11.0,39.67,23.7,3
4,3,1,2,7,30.0,3232.0,10.0,39.5,19.75,2
4,3,1,2,8,31.86,3191.0,10.0,39.43,22.44,7
4,3,1,2,9,31.35,3350.53,10.0,39.41,23.18,17
4,3,1,2,10,29.44,3137.22,8.56,38.78,26.03,9
4,3,1,2,99,31.33,3403.83,3.83,38.0,25.8,6
4,3,1,3,8,29.0,3558.0,6.33,39.25,20.1,4
4,3,1,3,9,28.67,3367.33,7.22,40.33,25.07,9
4,3,1,3,10,30.17,3614.67,9.2,40.5,21.28,6
4,3,1,3,99,28.88,3510.0,3.33,39.0,26.94,16
4,3,1,9,7,27.55,3530.32,3.55,39.45,22.19,22
4,3,1,9,8,27.75,3593.25,9.75,38.5,26.8,4
4,3,1,9,9,31.35,3546.97,9.21,39.42,25.02,31
4,3,1,9,10,30.51,3570.15,9.78,39.64,23.95,39
4,3,1,9,99,29.14,3733.41,5.0,40.0,26.32,29
4,3,2,1,0,33.0,3544.0,9.0,41.0,36.5,1
4,3,2,1,4,28.0,4253.0,11.0,41.0,24.2,1
4,3,2,1,5,31.0,3694.67,6.33,40.0,24.43,3
4,3,2,1,6,35.0,4125.0,11.0,39.5,26.15,2
4,3,2,1,7,33.67,3288.67,11.67,39.33,21.7,3
4,3,2,1,8,31.29,3778.96,8.75,40.12,24.92,24
4,3,2,1,9,31.89,3658.7,10.2,39.77,25.27,154
4,3,2,1,10,31.35,3639.79,9.98,39.76,26.14,110
4,3,2,1,99,34.65,3623.0,6.24,39.81,25.83,17
4,3,2,2,9,33.0,3097.5,10.5,39.0,26.35,4
4,3,2,2,10,32.67,3808.67,9.67,39.67,27.97,3
4,3,2,3,10,28.0,3572.0,9.0,41.0,20.4,1
4,3,2,9,9,32.0,3487.0,10.0,40.0,30.5,1
4,3,2,9,10,32.0,3685.0,14.0,38.0,22.1,1
4,3,2,9,99,34.5,2438.0,4.0,34.0,26.35,2
4,3,4,2,9,34.0,3040.0,6.0,36.0,30.8,1
4,3,5,1,3,31.0,3799.0,9.0,40.0,27.9,1
4,3,5,1,7,25.0,3572.0,5.0,40.0,26.6,1
4,3,5,1,8,38.5,2849.5,8.0,39.5,22.9,2
4,3,5,1,9,31.12,3525.31,10.75,39.25,23.95,16
4,3,5,1,10,32.44,3541.11,10.44,39.89,25.35,9
4,3,5,1,99,34.4,3387.75,5.33,41.0,21.1,5
4,3,5,3,99,38.0,3572.0,2.0,40.0,27.3,1
4,3,5,9,99,27.67,3723.33,4.0,41.5,25.05,3
4,3,9,1,7,31.0,4650.0,11.0,41.0,23.2,1
4,3,9,1,8,30.33,3780.0,7.0,38.0,28.3,3
4,3,9,1,9,24.5,3770.5,4.5,40.5,23.5,2
4,3,9,1,10,27.0,3657.25,6.0,39.25,28.9,4
4,3,9,1,99,26.0,3557.5,3.5,40.5,19.2,2
4,3,9,3,10,31.0,3884.0,3.0,37.0,29.9,1
4,3,9,3,99,25.0,3246.0,1.5,41.0,22.65,2
4,3,9,9,9,29.83,3592.67,8.0,39.4,26.4,6
4,3,9,9,10,36.33,3551.0,6.67,41.33,29.15,3
4,3,9,9,99,29.67,3744.07,3.36,38.9,24.68,60
4,4,1,1,0,27.87,3027.09,7.04,38.5,23.6,23
4,4,1,1,1,27.5,1072.5,2.83,26.0,23.67,6
4,4,1,1,2,31.5,760.0,1.5,22.0,28.95,2
4,4,1,1,3,40.0,1788.5,9.5,27.0,31.4,2
4,4,1,1,4,29.67,2928.33,11.33,37.67,26.83,3
4,4,1,1,5,32.75,2747.5,7.0,36.75,22.7,4
4,4,1,1,6,25.75,2962.0,6.75,38.0,24.16,8
4,4,1,1,7,31.14,3047.36,8.08,37.79,27.14,14
4,4,1,1,8,29.15,3039.74,8.02,37.96,25.21,54
4,4,1,1,9,29.36,3195.96,9.17,38.58,25.73,256
4,4,1,1,10,29.22,3197.8,7.66,38.68,24.87,85
4,4,1,1,99,28.47,2951.53,6.93,37.43,26.09,546
4,4,1,2,0,20.0,1503.0,0.0,28.0,25.6,1
4,4,1,2,1,35.0,315.0,7.0,20.0,39.1,1
4,4,1,2,4,28.0,3345.0,0.0,40.0,28.3,1
4,4,1,2,9,26.0,1332.0,4.0,31.0,20.7,1
4,4,1,2,99,29.17,2103.0,5.64,34.17,27.16,12
4,4,1,3,0,33.5,2764.5,11.0,38.5,24.6,2
4,4,1,3,1,29.0,999.0,7.0,41.0,20.5,1
4,4,1,3,8,27.0,3856.0,12.0,40.0,19.6,1
4,4,1,3,9,24.67,3109.67,0.67,39.0,26.2,3
4,4,1,3,10,34.0,2606.0,10.0,39.0,23.0,1
4,4,1,3,99,24.53,2834.81,4.88,37.8,24.67,17
4,4,1,9,0,32.5,310.0,1.0,20.0,19.0,2
4,4,1,9,5,32.0,3330.0,20.0,39.0,44.3,1
4,4,1,9,7,24.75,2446.0,1.5,36.5,24.17,4
4,4,1,9,8,30.67,3251.0,9.67,39.67,25.2,3
4,4,1,9,9,33.33,3203.33,12.67,38.67,22.2,3
4,4,1,9,10,26.67,3356.33,14.33,38.67,22.7,3
4,4,1,9,99,29.49,2761.47,5.73,36.06,24.65,35
4,4,2,1,0,34.5,3354.5,12.5,39.0,31.3,2
4,4,2,1,6,32.5,2309.0,6.0,34.0,22.65,2
4,4,2,1,8,29.33,3338.67,10.0,38.67,25.53,3
4,4,2,1,9,30.18,3243.45,7.3,38.18,27.06,11
4,4,2,1,10,31.0,3411.17,12.17,39.0,21.32,6
4,4,2,1,99,32.19,2703.85,6.88,36.31,24.47,27
4,4,2,2,9,29.0,3048.0,9.0,37.0,26.8,1
4,4,3,1,9,37.0,1160.0,12.0,27.0,21.3,1
4,4,3,2,9,36.0,2240.0,2.0,36.0,22.5,1
4,4,4,1,9,24.0,2857.5,11.0,38.5,35.6,2
4,4,5,1,9,29.0,4139.0,7.0,40.0,34.9,1
4,4,5,1,10,30.0,3047.5,11.0,35.0,25.0,2
4,4,5,1,99,26.33,3164.5,0.0,38.22,24.5,12
4,4,5,9,9,30.0,2350.0,4.0,36.0,37.7,1
4,4,5,9,99,26.33,2461.67,0.0,39.0,25.1,3
4,4,9,9,0,20.0,0.0,0.0,22.0,21.5,1
4,4,9,9,10,27.0,3119.0,12.0,39.0,25.5,1
4,4,9,9,99,29.89,2990.33,0.0,36.5,25.87,9
4,5,1,1,0,31.67,2108.0,7.0,36.5,39.3,3
4,5,1,1,2,33.0,3316.0,13.0,41.0,18.9,1
4,5,1,1,4,19.0,2878.5,7.0,38.0,22.05,2
4,5,1,1,5,25.0,3052.0,10.5,37.0,26.4,4
4,5,1,1,6,31.5,3834.75,8.0,39.86,27.49,8
4,5,1,1,7,34.57,3935.0,11.0,39.71,24.87,7
4,5,1,1,8,31.6,3631.56,10.37,39.33,23.79,52
4,5,1,1,9,31.58,3521.91,10.96,39.56,23.57,244
4,5,1,1,10,31.91,3578.98,11.33,39.78,23.75,329
4,5,1,1,99,29.52,3116.41,8.36,38.2,24.94,169
4,5,1,2,8,27.0,3572.0,16.0,39.0,24.9,1
4,5,1,2,9,31.0,3171.5,10.5,37.5,29.05,2
4,5,1,2,10,33.0,3147.0,14.0,40.0,21.8,1
4,5,1,2,99,25.75,1778.0,9.0,31.5,30.68,4
4,5,1,3,99,29.0,2531.0,4.4,36.0,22.83,6
4,5,1,9,0,31.0,445.0,4.0,21.0,28.6,1
4,5,1,9,5,22.0,2495.0,7.0,26.0,34.7,1
4,5,1,9,7,31.5,3900.25,5.33,40.5,19.3,4
4,5,1,9,9,30.0,3589.77,10.15,39.23,27.28,13
4,5,1,9,10,32.36,3435.79,11.0,40.07,28.31,14
4,5,1,9,99,33.04,3447.88,10.73,39.24,23.21,151
4,5,2,1,8,29.0,3983.5,9.5,39.5,31.75,2
4,5,2,1,9,30.12,3594.25,10.0,39.62,26.33,8
4,5,2,1,10,30.8,3844.4,12.4,40.2,24.12,5
4,5,2,1,99,34.17,3272.0,8.5,39.67,25.9,6
4,5,2,9,9,30.67,3094.67,8.33,37.33,25.2,3
4,5,2,9,10,33.0,3799.0,15.0,41.0,26.6,1
4,5,5,9,99,28.25,2888.5,2.0,38.33,24.9,4
4,5,9,3,99,18.0,2760.0,5.0,39.0,24.0,1
4,5,9,9,99,31.75,2819.33,0.0,38.0,28.2,24
4,6,1,1,6,33.0,3799.0,12.0,41.0,29.2,1
4,6,1,1,7,26.0,3172.6,12.5,40.0,21.18,5
4,6,1,1,8,26.67,3328.07,10.0,39.79,25.15,15
4,6,1,1,9,30.89,3435.7,9.38,39.23,24.02,44
4,6,1,1,10,29.75,3467.25,8.71,39.04,25.28,28
4,6,1,1,99,29.33,2757.33,11.0,35.67,34.6,3
4,6,1,2,9,41.0,1620.0,7.0,30.0,20.8,1
4,6,1,9,9,28.0,3374.0,14.0,41.0,21.3,1
4,6,1,9,99,28.0,3005.0,10.0,40.0,27.4,1
4,6,2,1,6,36.0,3270.0,1.0,40.0,28.3,1
4,6,2,1,7,27.0,2580.0,2.0,36.0,19.3,1
4,6,2,1,8,44.0,3289.0,0.0,42.0,26.6,1
4,6,2,1,9,31.0,3127.5,6.0,40.5,20.05,2
4,6,2,1,10,31.5,3725.0,6.5,39.5,33.4,2
4,6,3,2,9,24.0,3500.0,10.0,39.0,33.3,1
4,6,4,1,8,31.0,3610.0,11.0,39.0,26.7,1
4,6,4,1,9,31.0,2422.5,6.0,39.0,22.4,2
4,6,4,2,9,28.0,2466.0,13.0,36.0,20.8,1
4,6,5,1,99,26.0,3090.0,0.0,34.0,37.2,1
4,7,1,1,0,28.62,3341.62,7.88,38.75,30.47,8
4,7,1,1,1,31.0,1280.2,4.2,28.4,25.76,5
4,7,1,1,4,25.5,3317.0,12.0,40.0,27.75,2
4,7,1,1,5,22.0,3064.0,0.0,40.0,27.4,1
4,7,1,1,6,25.0,2840.5,6.0,36.83,25.76,6
4,7,1,1,7,29.62,3099.15,6.75,38.67,23.59,13
4,7,1,1,8,30.34,3358.62,7.48,38.89,22.2,29
4,7,1,1,9,29.43,3300.91,9.02,38.71,25.69,175
4,7,1,1,10,29.04,3410.8,6.56,39.11,24.93,142
4,7,1,1,99,29.85,2978.62,7.8,37.87,25.93,163
4,7,1,2,0,19.0,1162.0,5.0,27.0,26.3,1
4,7,1,2,1,24.0,2500.0,3.0,36.0,25.6,1
4,7,1,2,7,18.0,1565.0,4.0,30.0,19.8,1
4,7,1,2,8,33.5,3132.5,5.0,38.0,20.7,2
4,7,1,2,9,37.0,2700.0,15.0,38.0,19.5,1
4,7,1,2,10,25.0,3799.0,7.0,42.0,22.9,1
4,7,1,2,99,29.83,2422.83,5.83,35.33,26.63,6
4,7,1,3,9,27.0,3180.0,7.0,38.0,28.3,1
4,7,1,3,99,31.4,2991.2,3.6,38.6,25.7,5
4,7,1,9,0,33.5,3347.0,4.5,38.0,23.1,2
4,7,1,9,8,37.0,3315.0,11.0,37.0,36.5,1
4,7,1,9,9,26.5,3201.75,17.33,38.0,22.3,4
4,7,1,9,99,28.71,2966.38,7.44,37.77,22.8,14
4,7,2,1,9,31.0,3653.86,8.57,39.57,26.93,7
4,7,2,1,10,27.83,3283.67,10.67,39.17,22.95,6
4,7,2,1,99,27.5,2853.5,4.17,38.0,25.33,6
4,7,2,2,8,31.0,3310.0,0.0,40.0,20.4,1
4,7,2,9,9,23.0,3235.0,10.0,39.0,29.0,1
4,7,3,1,8,31.0,3423.5,9.0,39.5,27.55,2
4,7,3,1,99,22.0,2523.0,4.0,34.0,18.9,1
4,7,5,1,4,24.0,2495.0,0.0,36.0,29.4,1
4,7,5,1,9,30.0,2705.5,2.0,38.0,21.0,2
4,7,9,1,8,26.0,2523.0,2.5,38.0,25.35,2
4,7,9,1,9,26.0,2835.0,3.5,38.5,22.9,2
4,7,9,1,99,30.47,3710.95,3.53,39.47,27.97,19
4,7,9,2,9,19.0,3629.0,3.0,40.0,20.1,1
4,7,9,9,2,24.0,2055.0,0.0,31.0,32.8,1
4,7,9,9,99,28.27,2975.67,1.0,38.0,21.5,52
4,9,1,1,1,34.0,482.0,0.0,20.0,21.0,1
4,9,1,1,8,32.0,4082.0,8.0,40.0,24.8,1
4,9,1,1,9,29.2,3421.67,10.0,38.56,26.25,10
4,9,1,1,10,34.0,4365.67,17.0,40.33,27.53,4
4,9,1,1,99,30.33,3118.25,7.64,37.33,24.83,12
4,9,1,9,99,31.0,3685.0,10.0,40.0,20.7,3
4,9,2,1,9,32.5,3321.0,10.0,39.5,28.9,2
4,9,3,1,8,35.0,4366.0,10.0,39.0,23.0,1
4,9,4,1,9,27.0,4281.0,14.0,39.0,43.5,1
5,1,1,1,0,28.29,1703.96,7.13,27.54,27.92,152
5,1,1,1,1,27.69,1402.47,6.8,26.88,28.33,893
5,1,1,1,2,27.97,2324.22,8.81,32.53,27.38,618
5,1,1,1,3,27.47,2584.49,9.59,34.75,27.4,681
5,1,1,1,4,27.34,2878.3,10.46,36.48,27.53,987
5,1,1,1,5,27.6,2934.8,10.55,36.83,27.39,1665
5,1,1,1,6,27.81,3021.06,10.72,37.21,26.95,3407
5,1,1,1,7,27.73,3120.56,11.05,37.64,26.9,9079
5,1,1,1,8,27.93,3259.07,11.2,38.4,26.48,56747
5,1,1,1,9,28.37,3315.17,11.39,38.8,26.09,530656
5,1,1,1,10,27.81,3313.82,11.38,38.82,26.06,11788
5,1,1,1,99,28.41,2907.41,9.66,36.77,26.43,943
5,1,1,2,0,26.53,581.62,4.03,22.47,28.97,38
5,1,1,2,1,27.07,544.7,4.66,21.98,28.66,280
5,1,1,2,2,27.19,701.36,4.96,23.11,28.08,83
5,1,1,2,3,28.21,921.11,5.1,24.16,28.87,43
5,1,1,2,4,28.57,1207.32,6.72,27.14,30.54,28
5,1,1,2,5,28.34,1170.4,6.77,27.1,30.05,50
5,1,1,2,6,29.68,1541.62,7.23,29.79,28.92,62
5,1,1,2,7,29.48,2324.71,9.62,33.95,27.99,92
5,1,1,2,8,29.01,2551.24,10.68,35.79,26.17,340
5,1,1,2,9,29.3,2961.8,11.14,37.67,25.99,1346
5,1,1,2,10,28.57,2986.0,8.93,38.0,27.48,14
5,1,1,2,99,27.73,1259.06,4.52,25.84,27.98,33
5,1,1,3,0,29.5,1804.67,6.67,25.25,32.9,4
5,1,1,3,1,27.34,936.31,5.0,24.31,29.6,32
5,1,1,3,2,29.82,771.4,5.6,22.73,30.04,11
5,1,1,3,3,29.38,2361.83,8.75,32.58,32.99,13
5,1,1,3,4,27.25,2682.62,10.0,36.38,25.81,8
5,1,1,3,5,27.42,2766.08,9.18,35.17,27.87,12
5,1,1,3,6,27.51,3155.0,10.76,37.6,26.36,43
5,1,1,3,7,27.34,2943.94,10.74,37.18,27.41,65
5,1,1,3,8,27.6,3261.71,11.29,38.45,26.6,395
5,1,1,3,9,28.18,3306.84,11.52,38.8,26.04,3032
5,1,1,3,10,27.3,3370.53,10.42,38.68,26.13,57
5,1,1,3,99,28.06,2297.81,5.56,35.79,25.78,16
5,1,1,9,0,29.33,1504.4,3.83,25.5,31.28,6
5,1,1,9,1,29.06,891.55,5.15,23.27,31.75,16
5,1,1,9,2,31.12,1226.14,9.0,25.0,29.04,8
5,1,1,9,3,27.83,1198.0,11.2,26.33,24.92,6
5,1,1,9,4,30.75,2884.0,7.33,37.25,24.48,4
5,1,1,9,5,29.6,3155.8,9.0,37.0,30.77,5
5,1,1,9,6,24.88,2975.31,8.67,36.94,24.2,16
5,1,1,9,7,26.53,2941.8,12.09,36.27,28.26,15
5,1,1,9,8,27.97,3194.89,10.14,38.22,27.06,114
5,1,1,9,9,27.98,3320.23,11.3,38.89,26.58,1063
5,1,1,9,10,28.87,3212.67,12.77,39.0,28.04,15
5,1,1,9,99,29.14,3235.67,9.87,35.58,27.49,28
5,1,2,1,0,28.43,1322.67,6.6,24.83,27.03,7
5,1,2,1,1,30.48,1012.82,5.19,24.75,29.51,67
5,1,2,1,2,30.13,1970.37,7.5,30.19,28.83,31
5,1,2,1,3,31.52,2589.33,10.83,33.8,26.73,31
5,1,2,1,4,30.45,2547.34,9.93,34.43,28.0,47
5,1,2,1,5,29.39,2749.93,9.59,35.78,27.28,59
5,1,2,1,6,30.2,2858.75,10.0,36.33,27.99,126
5,1,2,1,7,30.66,3045.29,10.36,36.8,27.64,293
5,1,2,1,8,30.59,3252.19,10.65,38.1,27.26,1774
5,1,2,1,9,30.73,3325.02,11.01,38.69,26.83,16027
5,1,2,1,10,29.74,3292.54,11.04,38.79,27.71,290
5,1,2,1,99,29.61,2691.98,8.6,35.49,28.33,49
5,1,2,2,0,31.62,814.0,4.0,24.33,29.24,8
5,1,2,2,1,32.82,670.1,3.79,22.62,27.38,33
5,1,2,2,2,33.17,631.5,3.17,22.83,37.63,6
5,1,2,2,3,25.75,1521.33,5.0,27.25,26.63,4
5,1,2,2,4,35.25,785.75,5.25,25.5,25.43,4
5,1,2,2,5,28.5,596.0,4.0,23.5,27.3,2
5,1,2,2,6,31.0,962.0,7.0,26.5,33.1,2
5,1,2,2,7,32.0,1979.25,7.71,32.5,32.51,8
5,1,2,2,8,32.3,2397.0,10.26,34.95,30.41,20
5,1,2,2,9,31.35,2986.94,10.87,37.59,27.25,71
5,1,2,2,10,30.0,2439.0,1.5,34.5,31.7,2
5,1,2,2,99,27.0,1400.75,7.67,27.0,31.23,4
5,1,2,3,1,37.0,460.0,3.0,22.0,51.5,1
5,1,2,3,2,35.0,357.0,20.0,21.0,61.1,1
5,1,2,3,6,32.0,1583.0,6.0,28.33,22.7,3
5,1,2,3,7,26.0,2305.0,19.0,37.0,33.8,1
5,1,2,3,8,30.27,3424.8,11.47,38.93,26.74,15
5,1,2,3,9,31.44,3275.24,10.73,38.7,27.47,86
5,1,2,3,10,31.67,3425.0,9.33,39.0,27.93,3
5,1,2,9,1,38.0,0.0,6.0,17.0,25.7,1
5,1,2,9,8,27.56,3425.67,12.78,39.56,29.19,9
5,1,2,9,9,31.3,3281.0,11.48,38.47,27.37,30
5,1,2,9,99,27.0,2863.0,0.0,40.0,35.0,1
5,1,3,1,0,28.11,2443.99,9.25,34.64,27.84,107
5,1,3,1,1,28.66,2112.89,9.26,32.8,28.67,397
5,1,3,1,2,28.67,2527.15,10.4,35.13,28.75,406
5,1,3,1,3,28.3,2555.28,10.47,35.07,29.03,530
5,1,3,1,4,28.49,2587.91,10.62,35.26,29.15,680
5,1,3,1,5,28.67,2618.75,10.52,35.5,28.61,1122
5,1,3,1,6,28.98,2616.78,10.72,35.53,28.79,2066
5,1,3,1,7,28.76,2737.0,10.97,36.01,28.96,4595
5,1,3,1,8,28.98,3014.82,11.44,37.26,28.81,18943
5,1,3,1,9,29.29,3292.08,11.93,38.51,28.17,112858
5,1,3,1,10,28.39,3404.51,12.23,38.85,28.36,2240
5,1,3,1,99,30.26,2603.78,11.05,35.28,28.08,323
5,1,3,2,0,26.24,1493.24,9.47,29.19,27.85,21
5,1,3,2,1,27.65,1111.18,6.41,27.13,27.63,137
5,1,3,2,2,27.86,1422.74,8.12,28.72,27.62,138
5,1,3,2,3,28.35,1589.32,8.33,30.05,29.47,150
5,1,3,2,4,28.29,1702.61,8.83,30.56,29.26,203
5,1,3,2,5,29.37,1677.32,9.03,30.74,29.23,332
5,1,3,2,6,28.71,1741.08,8.79,31.26,28.33,634
5,1,3,2,7,29.09,1982.39,9.65,32.41,28.2,1358
5,1,3,2,8,29.73,2519.02,10.73,35.1,28.14,4322
5,1,3,2,9,30.03,2991.75,11.65,37.44,26.92,21191
5,1,3,2,10,29.12,3182.15,11.82,38.15,26.45,386
5,1,3,2,99,30.23,2056.15,11.03,32.35,27.75,62
5,1,3,3,0,30.43,2210.86,5.67,32.86,27.66,7
5,1,3,3,1,29.11,1581.35,6.78,30.65,27.3,18
5,1,3,3,2,28.64,1667.18,7.29,30.09,27.73,22
5,1,3,3,3,24.0,1935.87,8.33,31.2,30.05,15
5,1,3,3,4,28.0,1715.96,8.38,30.17,30.23,23
5,1,3,3,5,31.05,2060.65,8.66,31.98,30.35,44
5,1,3,3,6,29.33,2004.29,9.55,32.12,27.08,108
5,1,3,3,7,28.6,2246.25,9.35,33.67,28.96,187
5,1,3,3,8,29.56,2763.25,10.99,36.11,28.8,609
5,1,3,3,9,29.5,3173.03,11.76,38.05,28.22,2955
5,1,3,3,10,29.02,3235.29,12.85,38.56,28.43,55
5,1,3,3,99,29.58,2103.0,8.9,32.58,29.63,12
5,1,3,9,0,23.75,1970.0,4.67,32.0,29.6,4
5,1,3,9,1,27.5,1798.33,6.67,33.25,29.02,4
5,1,3,9,2,26.17,2708.67,9.33,35.67,28.27,6
5,1,3,9,3,32.67,2137.5,7.33,32.0,23.62,6
5,1,3,9,4,23.0,3090.0,5.0,37.0,22.7,1
5,1,3,9,5,28.7,2000.7,9.5,34.0,24.62,10
5,1,3,9,6,30.07,1973.71,7.64,31.87,29.69,15
5,1,3,9,7,30.31,2632.27,10.92,36.19,31.78,26
5,1,3,9,8,28.72,2959.16,12.18,36.68,29.96,120
5,1,3,9,9,28.49,3242.79,12.31,38.33,28.61,666
5,1,3,9,10,27.43,3169.07,9.46,38.0,28.97,28
5,1,3,9,99,30.43,2619.21,16.54,35.0,27.98,14
5,1,4,1,0,31.33,2323.4,8.05,35.0,30.62,21
5,1,4,1,1,30.2,2115.64,9.25,32.3,29.98,120
5,1,4,1,2,30.99,2667.54,9.73,35.14,29.98,134
5,1,4,1,3,31.44,2557.65,9.97,34.69,30.28,159
5,1,4,1,4,30.23,2714.29,10.54,35.39,30.57,246
5,1,4,1,5,30.29,2777.68,10.32,35.64,31.35,400
5,1,4,1,6,30.66,2766.44,10.29,35.55,30.68,811
5,1,4,1,7,30.65,2938.03,10.66,36.32,30.44,2120
5,1,4,1,8,30.68,3199.89,11.08,37.57,29.69,12852
5,1,4,1,9,30.96,3355.72,11.42,38.39,28.91,101931
5,1,4,1,10,30.23,3426.04,11.47,38.65,28.91,2656
5,1,4,1,99,31.02,2788.34,11.0,35.85,28.51,133
5,1,4,2,0,32.4,1584.4,10.6,30.2,29.12,5
5,1,4,2,1,29.66,1606.06,8.0,29.75,29.97,32
5,1,4,2,2,30.87,1862.96,6.75,30.3,29.11,23
5,1,4,2,3,30.9,1662.46,8.21,30.98,30.35,41
5,1,4,2,4,31.9,2018.47,8.43,32.25,30.73,40
5,1,4,2,5,31.52,1956.32,8.13,31.62,31.54,73
5,1,4,2,6,31.88,2122.35,9.22,32.41,31.29,165
5,1,4,2,7,31.55,2221.09,9.77,33.01,31.15,312
5,1,4,2,8,31.61,2673.8,10.48,35.39,30.17,1090
5,1,4,2,9,31.98,3072.27,11.55,37.36,29.3,5112
5,1,4,2,10,31.53,3131.24,11.63,37.85,29.11,101
5,1,4,2,99,32.44,1818.25,11.8,31.44,27.75,16
5,1,4,3,0,30.0,3352.0,12.0,37.5,23.5,2
5,1,4,3,1,27.62,2054.0,3.43,32.75,31.04,8
5,1,4,3,2,30.33,2157.4,7.67,30.0,34.24,6
5,1,4,3,3,31.17,2558.83,9.5,36.0,25.06,6
5,1,4,3,4,29.88,1820.62,7.12,31.38,30.61,8
5,1,4,3,5,32.0,2112.76,9.29,33.24,33.81,21
5,1,4,3,6,32.54,2194.23,8.74,32.69,30.32,26
5,1,4,3,7,29.34,2699.83,10.0,35.32,29.45,53
5,1,4,3,8,30.65,3115.34,10.99,36.97,31.43,277
5,1,4,3,9,31.0,3306.67,11.43,38.16,29.61,1632
5,1,4,3,10,29.68,3375.4,10.92,38.45,30.14,40
5,1,4,3,99,25.25,1766.5,10.5,31.5,24.4,4
5,1,4,9,0,29.0,595.0,8.0,22.0,18.3,1
5,1,4,9,1,35.0,315.0,6.0,25.0,29.1,1
5,1,4,9,2,33.0,3033.0,5.0,37.0,20.5,1
5,1,4,9,3,28.75,2819.25,11.67,34.5,30.3,4
5,1,4,9,4,28.5,2566.25,7.67,35.5,29.4,4
5,1,4,9,5,30.25,1707.75,11.25,31.25,31.8,4
5,1,4,9,6,32.33,2492.33,16.67,35.0,34.15,6
5,1,4,9,7,32.32,2535.74,11.0,35.26,30.84,19
5,1,4,9,8,29.57,3235.48,12.08,37.65,31.03,79
5,1,4,9,9,30.38,3331.28,11.74,38.28,29.61,761
5,1,4,9,10,28.56,3366.92,10.62,38.49,29.33,39
5,1,4,9,99,31.67,2904.0,12.0,35.67,28.5,3
5,1,5,1,1,38.5,315.5,3.0,20.0,24.0,2
5,1,5,1,6,34.67,3727.0,11.67,39.0,29.53,3
5,1,5,1,7,27.33,2648.33,9.14,35.0,29.07,9
5,1,5,1,8,25.53,3011.0,7.39,37.68,26.99,38
5,1,5,1,9,26.88,3237.11,8.53,38.59,26.29,321
5,1,5,1,10,31.5,3333.33,9.67,38.67,25.22,6
5,1,5,1,99,26.83,2433.5,4.17,34.57,22.31,18
5,1,5,2,2,20.0,520.0,0.0,23.0,19.2,1
5,1,5,2,5,28.0,2126.0,9.0,32.0,24.3,1
5,1,5,2,7,21.0,3154.0,11.0,39.0,33.6,1
5,1,5,2,8,20.0,1927.0,2.0,33.0,30.7,1
5,1,5,3,8,35.0,2283.0,4.0,35.0,19.0,1
5,1,5,9,1,19.0,0.0,3.0,21.0,25.7,1
5,1,5,9,8,30.0,3020.0,14.0,40.0,23.3,1
5,1,5,9,9,28.33,3048.33,6.0,39.0,31.5,3
5,1,6,1,5,18.0,4054.0,14.0,41.0,25.1,1
5,1,6,1,6,30.0,2982.5,12.33,37.67,33.7,4
5,1,6,1,7,25.5,2296.0,7.5,36.5,26.75,2
5,1,6,1,8,29.47,3227.06,8.77,37.71,26.01,17
5,1,6,1,9,28.92,3199.08,10.29,38.29,27.22,78
5,1,6,1,10,33.5,3571.0,5.5,40.0,28.75,2
5,1,6,2,5,22.0,660.0,4.0,23.0,25.7,1
5,1,6,2,9,30.25,3181.75,12.88,37.12,24.35,8
5,1,6,3,7,28.0,2260.0,0.0,33.0,27.8,1
